content,content_language,id,lang,lang_orig,misinfome_label,split_label
"@DrKumarVishwasThanks to the heart of Delhi Chief Minister Kejribal who made the guru assembly London,
                     
See how the whole family is living in the street in #London, enjoying ""hot tea"" and a crackers. https://t.co/u6tnZ7fYFJ","@DrKumarVishwas दिल्ली के मुख्यमंत्री केजरीबाल का दिल से धन्यवाद जिन्होंने किराड़ी विधानसभा को लंदन बना दिया,
                     
यह देखिए किस प्रकार एक पूरा परिवार #लंदन की गली में बैठकर "" गरमा गरम चाय"" और बिस्कुट का आनंद ले रहा है !! https://t.co/u6tnZ7fYFJ",1287272541350817793,en,hi,not_credible,rest
"#Delhi Chief Minister ArvindKejriji's heart of walthanks to his heart who #made the grocery assembly #London.
See how the whole family is blowing in the street in #London and enjoying ""the heat and tea"" and the crackers🤣
Don't show #Kejriwal fast days 🙏 https://t.co/vz9ZdMbvQe","#दिल्ली के मुख्यमंत्री @ArvindKejriwal जी का दिल से धन्यवाद जिन्होंने #किराड़ी विधानसभा को #लंदन बना दिया।
यह देखिए किस प्रकार एक पूरा परिवार #लंदन की गली में बैठकर "" गरमा गरम चाय"" और बिस्कुट का आनंद ले रहे है🤣
#केजरीवाल जी इससे अच्छे दिन मत दिखाना🙏 https://t.co/vz9ZdMbvQe",1287259352571629570,en,hi,not_credible,rest
Sturbucks-Mardin https://t.co/QWaKnWT5zN,Sturbucks/Mardin https://t.co/QWaKnWT5zN,1286968035111305217,en,de,not_credible,rest
"बा ग प त the, the, the, the, the, the, the, the, the, the, the, the, the the the, the the, the, the,, @dpup,, Pradesh @Gandhi @priyankagandhi @ANINewsUP @ajitnam:","बागपत गाँव डौला मैं मुस्लिम परिवारों पर ठाकुरो ने बहुत ही खतरणाक , व जान लेवा हमला क्या इस घटना मैं कुछ बिजेपी के लोग भी है @myogiadityanath @dgpup @igrangemeerut @adgzonemeerut @baghpatpolice @UN @INCUttarPradesh @RahulGandhi @priyankagandhi @ANINewsUP @ajitanjum @jayantrld https://t.co/dxDir3DhSm",1286673378334486529,en,id,not_credible,rest
,,1286354956870651905,en,en,not_credible,rest
Today i learned that beluga whales have knees........... https://t.co/4WBizsQQv8,,1286629216159764483,en,en,not_credible,rest
,,1286281141809377285,en,en,not_credible,rest
"We'Re Happy To Hear The Sound Of The Pharmaceuticals Read To Us. #AllahuAkbar
#Α γ _Σ ο φ  #Ayasofya #AyasofyaMosque https://t.co/MPbWeOwlOO","Ne Mutlu Bize Ki Okunan Ezanların Sesini Duyuyoruz. #AllahuEkber
#Αγια_Σοφια #Ayasofya #AyasofyaCamii https://t.co/MPbWeOwlOO",1286626656556331009,en,tr,not_credible,rest
We just need to get this from the West. https://t.co/DEScouUuVj,Batı’dan şunu alsak yeter aslında. https://t.co/DEScouUuVj,1286525408331038720,en,tr,uncertain,rest
,,1285499273707053056,en,en,not_credible,rest
"The priest of the temple in Sultanpur was hanged on the body tree of ""Satyendrasand"", now after Meerut the priest was assassinated in Sultanpur, because these sacred months of worship in the temple complex were hitting the whole law into the idols. https://t.co/KBeGcROjG4","सुल्तानपुर में मंदिर के पुजारी ""सत्येंद्र आनंद सरस्वती"" का शव पेड़ पर लटका मिला, मेरठ के बाद अब सुल्तानपुर में इस पुजारी की हत्या इसलिए कर दी गई क्योंकि ये मंदिर परिसर में सावन मास की पूजा घंटा संख बजाकर पूरे विधि विधान के साथ कर रहे थे शांतिदूतों को अच्छा नही लगा? https://t.co/KBeGcROjG4",1286371357408649221,en,hi,not_credible,rest
"This is not a tree. It is carved in stone. No one knows who is the sculptor. This is in Naga Vasuki temple, Prayag.
We always feel proud about Tajmahal, ignoring vast cultural heritage which remained unnoticed even today.
👇👇👇 https://t.co/fEGA2EzQRB",,1285469084868468737,en,en,not_credible,rest
,,1284215873343873025,en,en,not_credible,rest
"The Audiovisual Report revealed a truth about the head of the IBB, Ekrem Imamoglu.

Imamoglu, who has been throwing away the austerity narcissistic ""there is waste"" from the moment he took office, has been found to have ordered food for a group of 50 soldiers at 6,700 TL each.

I was curious. what did you eat? https://t.co/wpobge59Cu","Sayıştay Raporu, İBB Başkanı Ekrem İmamoğlu ile ilgili bir gerçeği ortaya çıkarmış.

Göreve geldiği andan itibaren ""İsraf var"" deyip tasarruf naraları atan İmamoğlu, 50 kişilik bir gruba adam başı 6 bin 700 TL‘ye yemek ısmarladığı tespit edilmiş.

Merak ettim; ne yediniz ya hu? https://t.co/wpobge59Cu",1285265203354112000,en,tr,not_credible,rest
,,1283707557199183872,en,en,not_credible,rest
"While @ArvindKejriwal is busy with full page advertisements this is true pic of Delhi 

@AmitShah https://t.co/fbSykC1tap",,1284503207012519936,en,en,not_credible,rest
"Real ""Bahubali"" of #Assam who saved a fawn from drowning. https://t.co/Wrm1Dppohk",,1284387160049639424,en,en,uncertain,rest
"A Covid patient died outside a medical shop in Sivan, which is ironically the constituency of Bihar's Health Minister.
#coronakumar https://t.co/K9wY5bEOKg",,1284151218768457728,en,en,not_credible,rest
"The BJP's flag, Brahmins, has burned
    Jai Ho Parshuram Bhagavan 
Now it's irritated. 
        There's a lot of fighting
Jago Brahmin Jago: BJP Spend Wahishkar 
@RahulGandhiwalapriyankagandhi@ppbajpai@nugrahNsingh @serjesusejuscupalmp @INCIndia @Lka @AjayLalluhttps://t.co/pBfyVaRBNe","ब्राह्मणों ने जलाया भाजपा का झंडा
    जय हो परशुराम भगवान 
अभी तो ये अंगड़ाई है 
        आगे बहुत लड़ाई है
जागो ब्राह्मण जागो भाजपा का करो वहिष्कार 
@RahulGandhi @priyankagandhi @ppbajpai @anugrahNsingh @rssurjewala @kcvenugopalmp @INCIndia @LambaAlka @AjayLalluINC https://t.co/pBfyVaRBNe",1283438870311448578,en,hi,not_credible,rest
"Nepal Army shot down an Indian spying quadcopter in Darkachua along India Nepal border.
 It Had intruded 90 meters in Nepal side of India-Nepal border. https://t.co/NuqBLv0ORK",,1283317902855282688,en,en,not_credible,rest
"😂😂😂😂😂😂😂😂😂
Don't compare with Muslims 
we are jihadis Ertugrul was a Muslim hero
Nerendr Modi is shit Gober ,cow piss... 
@sambitswaraj https://t.co/YQjz4k6xWo",,1283249558810550274,en,en,not_credible,rest
"What kind of madness is this👇

Hello Indonesian People, Those of you who want to go around the Beautiful Coast of Kapuk Must Bring Pasport, as it is now Foreign Owners, May the information be useful 🙏 😂 https://t.co/JZfavQ1axz","Kegilaan macam apa ini 👇

Hello Masyarakat Indonesia, Kalian yang mau keliling Pantai Indah Kapuk Harus Bawa Pasport, Karena sudah menjadi Milik Asing, Semoga Informasi bermanfaat 🙏😂 https://t.co/JZfavQ1axz",1282984270424756224,en,id,not_credible,rest
"The Hindu extremist group RS
to which Prime Minister Moody and the ruling party belong, is severely beaten by Aisha, a Muslim doctor, in a hospital.  Please spread it widely to the Indians. The Hindu extremist group RS, to which Prime Minister Modi and the ruling party belong
#RT https://t.co/nASi5JR7MT",,1282915145208004609,en,en,not_credible,rest
"You don't need a vaccine to wear a jeep, they put it during the choir test, your soul won't hear. https://t.co/VNDgwkBT0T",Cip takmak için aşıya gerek yok korona testi esnasındada koyarlar ruhun duymaz.. https://t.co/VNDgwkBT0T,1282778603848110081,en,tr,not_credible,rest
"Police Station bail abolished

Union Law Department has amended CRPC 41A and cancelled the police station bail in order to check corruption in the police department. From now onwards bails will be granted by the courts only and a gazette notification was also issued.",,1282660292564905987,en,en,not_credible,rest
"@PIBFactCheck Hi, I’m Andhra Pradesh there is a WhatsApp message circulating with the program name PM Kanye Aashirwad Yojana program under which each girl gets 24000/- a year. Can you please check and provide clarification to the people? @APPOLICE100 #FakeNews https://t.co/q7oVOmMqiO",,1282495303489253376,en,en,not_credible,rest
#BREAKING - A key India Specific Enhancements (ISE) of the Indian Apache is revealed when the IAF deployed them underwater in #PangongTso. Equipped with 2x4 torpedos & Longbow Sonar (not seen on this heli) it can track and destroy any Chinese submarines in the entire lake area. https://t.co/7LxyJxRZVT,,1282288609207283718,en,en,not_credible,rest
"Amongst their minality, look at Amit Shah Ji, is celebrating for his travels...

Tell a tiger is fine, paper will show their dad - https://t.co/xJWZVNBa7v","इनकी मानसिकता देखिए अमित शाह जी के कोरोना संक्रमित होने पर उनकी शवयात्रा निकाल के खुशी मना रहे है...

कोई बताओ इनको शेर ठीक हो गया है अब कागज तो इनके अब्बाभी दिखाएंगे https://t.co/xJWZVNBa7v",1291837622441058304,en,hi,not_credible,rest
,,1290920200229892097,en,en,not_credible,rest
"Let's remember Istanbul, but old Istanbul.
Yel mill - Kadıköy
Yelmyali, a resident of Kadıköy, is by no reason why. It obtained its name from four large windmills built to fix the flour that erupted in the second half of the 1700s. https://t.co/oxUVKg1FgR","İstanbul’u ama eski İstanbul’u hatırlayalım..
Yel değirmeni – Kadıköy
Kadıköy’ün semtlerinden biri olan Yeldeğirmeni, boşuna bu ismi taşımıyor. Semt, ismini 1700’lerin ikinci yarısında patlak veren un ihtiyacının giderilmesi adına yaptırılan dört büyük yel değirmeninden alıyor. https://t.co/oxUVKg1FgR",1291835003672891397,en,tr,not_credible,rest
"Change started in #RamRajya

In Karnataka, when the govt servants came to collect the🛕hundi money they demanded them to get the donations from Church & Masjid

Please make this viral #RamBhakts https://t.co/6BLQBb4EHW",,1291688603559628801,en,en,not_credible,rest
Heroics On Full Display In #Mumbai 😇 #LifeSavingRescue 🤯 #MumbaiFloods 🌊 https://t.co/awmcvBtSKi,,1291162068746252288,en,en,not_credible,rest
"The U.S. Center for Disease Control has republished facts relating to the virus.
According to this:

1-The risk of the virus infecting the surface is very low.
It's very low risk of transmission in the open air.","ABD Hastalık Kontrol Merkezi virüs ile ilişkili gerçekleri yeniden yayınladı.
Buna göre:

1-Virüsün yüzeylerden bulaşma riski çok düşük.
2-Açık havada yapılan faaliyetlerden bulaşma riski çok düşük.",1291074726572503040,en,tr,not_credible,rest
"Whatever you say now!
The flying object goes through the left-diagonally blast-fire zone, and immediately that horrible explosion happens.
#Beirut, #Beirut #BeirutExplosion https://t.co/ACdTpQJH5H","Artık nasıl yorumlarsanız!
Uçan cisim sol çaprazdan patlama-yangın bölgesine giriyor ve hemen ardından  o korkunç patlama gerçekleşiyor.
#Beyrut, #Beirut #BeirutExplosion https://t.co/ACdTpQJH5H",1290916495166509057,en,tr,not_credible,rest
